timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1648016021498,1296,Merchant Corner,200,OK,Thread Group 1-116,text,true,,50890,128,200,200,http://corporate.ajkerdeal.com/,715,0,366
1648016021160,1634,Merchant Corner,200,OK,Thread Group 1-22,text,true,,50890,128,200,200,http://corporate.ajkerdeal.com/,785,0,425
1648016021550,1244,Merchant Corner,200,OK,Thread Group 1-127,text,true,,50890,128,200,200,http://corporate.ajkerdeal.com/,690,0,319
1648016021847,1189,Merchant Corner,200,OK,Thread Group 1-187,text,true,,50890,128,200,200,http://corporate.ajkerdeal.com/,636,0,353
1648016021177,2436,Merchant Corner,200,OK,Thread Group 1-1,text,true,,50890,128,200,200,http://corporate.ajkerdeal.com/,750,0,410
1648016021305,3438,Merchant Corner,200,OK,Thread Group 1-68,text,true,,50890,128,200,200,http://corporate.ajkerdeal.com/,1813,0,283
1648016021294,3472,Merchant Corner,200,OK,Thread Group 1-58,text,true,,50890,128,200,200,http://corporate.ajkerdeal.com/,1731,0,293
1648016021428,3768,Merchant Corner,200,OK,Thread Group 1-100,text,true,,50890,128,200,200,http://corporate.ajkerdeal.com/,1637,0,271
1648016021504,3788,Merchant Corner,200,OK,Thread Group 1-117,text,true,,50890,128,200,200,http://corporate.ajkerdeal.com/,635,0,344
1648016021266,4110,Merchant Corner,200,OK,Thread Group 1-48,text,true,,50890,128,200,200,http://corporate.ajkerdeal.com/,717,0,321
1648016021370,4417,Merchant Corner,200,OK,Thread Group 1-84,text,true,,50890,128,200,200,http://corporate.ajkerdeal.com/,2712,0,274
1648016021318,4824,Merchant Corner,200,OK,Thread Group 1-70,text,true,,50890,128,200,200,http://corporate.ajkerdeal.com/,2905,0,299
1648016021717,4688,Merchant Corner,200,OK,Thread Group 1-156,text,true,,50890,128,200,200,http://corporate.ajkerdeal.com/,1069,0,276
1648016021167,5277,Merchant Corner,200,OK,Thread Group 1-41,text,true,,50890,128,200,200,http://corporate.ajkerdeal.com/,2384,0,420
1648016021446,5003,Merchant Corner,200,OK,Thread Group 1-104,text,true,,50890,128,200,200,http://corporate.ajkerdeal.com/,1105,0,308
1648016021596,5112,Merchant Corner,200,OK,Thread Group 1-138,text,true,,50890,128,200,200,http://corporate.ajkerdeal.com/,4547,0,3579
1648016021271,5675,Merchant Corner,200,OK,Thread Group 1-49,text,true,,50890,128,200,200,http://corporate.ajkerdeal.com/,2952,0,344
1648016021179,5825,Merchant Corner,200,OK,Thread Group 1-2,text,true,,50890,128,200,200,http://corporate.ajkerdeal.com/,3028,0,437
1648016021836,5168,Merchant Corner,200,OK,Thread Group 1-185,text,true,,50890,128,200,200,http://corporate.ajkerdeal.com/,576,0,278
1648016021467,5537,Merchant Corner,200,OK,Thread Group 1-109,text,true,,50890,128,200,200,http://corporate.ajkerdeal.com/,553,0,284
1648016021740,5273,Merchant Corner,200,OK,Thread Group 1-166,text,true,,50890,128,200,200,http://corporate.ajkerdeal.com/,2186,0,272
1648016021179,5918,Merchant Corner,200,OK,Thread Group 1-10,text,true,,50890,128,200,200,http://corporate.ajkerdeal.com/,2996,0,436
1648016021796,5345,Merchant Corner,200,OK,Thread Group 1-177,text,true,,50890,128,200,200,http://corporate.ajkerdeal.com/,1084,0,276
1648016021831,5434,Merchant Corner,200,OK,Thread Group 1-184,text,true,,50890,128,200,200,http://corporate.ajkerdeal.com/,1064,0,265
1648016021180,6290,Merchant Corner,200,OK,Thread Group 1-39,text,true,,50890,128,200,200,http://corporate.ajkerdeal.com/,1637,0,435
1648016021414,6121,Merchant Corner,200,OK,Thread Group 1-96,text,true,,50890,128,200,200,http://corporate.ajkerdeal.com/,2184,0,269
1648016021744,5947,Merchant Corner,200,OK,Thread Group 1-167,text,true,,50890,128,200,200,http://corporate.ajkerdeal.com/,1073,0,268
1648016021165,6622,Merchant Corner,200,OK,Thread Group 1-38,text,true,,50890,128,200,200,http://corporate.ajkerdeal.com/,794,0,423
1648016021473,6385,Merchant Corner,200,OK,Thread Group 1-110,text,true,,50890,128,200,200,http://corporate.ajkerdeal.com/,1079,0,283
1648016021169,6866,Merchant Corner,200,OK,Thread Group 1-42,text,true,,50890,128,200,200,http://corporate.ajkerdeal.com/,3055,0,449
1648016021296,7177,Merchant Corner,200,OK,Thread Group 1-64,text,true,,50890,128,200,200,http://corporate.ajkerdeal.com/,2911,0,315
1648016021319,7413,Merchant Corner,200,OK,Thread Group 1-72,text,true,,50890,128,200,200,http://corporate.ajkerdeal.com/,1170,0,297
1648016021801,7148,Merchant Corner,200,OK,Thread Group 1-178,text,true,,50890,128,200,200,http://corporate.ajkerdeal.com/,1079,0,271
1648016021161,8032,Merchant Corner,200,OK,Thread Group 1-18,text,true,,50890,128,200,200,http://corporate.ajkerdeal.com/,753,0,426
1648016021261,7990,Merchant Corner,200,OK,Thread Group 1-47,text,true,,50890,128,200,200,http://corporate.ajkerdeal.com/,2743,0,327
1648016021713,7694,Merchant Corner,200,OK,Thread Group 1-155,text,true,,50890,128,200,200,http://corporate.ajkerdeal.com/,1073,0,278
1648016021385,8090,Merchant Corner,200,OK,Thread Group 1-88,text,true,,50890,128,200,200,http://corporate.ajkerdeal.com/,2275,0,274
1648016021356,8162,Merchant Corner,200,OK,Thread Group 1-81,text,true,,50890,128,200,200,http://corporate.ajkerdeal.com/,2337,0,266
1648016021735,7784,Merchant Corner,200,OK,Thread Group 1-165,text,true,,50890,128,200,200,http://corporate.ajkerdeal.com/,1082,0,277
1648016021261,8309,Merchant Corner,200,OK,Thread Group 1-46,text,true,,50890,128,200,200,http://corporate.ajkerdeal.com/,684,0,327
1648016021348,8327,Merchant Corner,200,OK,Thread Group 1-79,text,true,,50890,128,200,200,http://corporate.ajkerdeal.com/,1817,0,270
1648016021293,8585,Merchant Corner,200,OK,Thread Group 1-62,text,true,,50890,128,200,200,http://corporate.ajkerdeal.com/,678,0,294
1648016021452,8519,Merchant Corner,200,OK,Thread Group 1-105,text,true,,50890,128,200,200,http://corporate.ajkerdeal.com/,1084,0,300
1648016021776,8478,Merchant Corner,200,OK,Thread Group 1-173,text,true,,50890,128,200,200,http://corporate.ajkerdeal.com/,1073,0,286
1648016021274,9085,Merchant Corner,200,OK,Thread Group 1-54,text,true,,50890,128,200,200,http://corporate.ajkerdeal.com/,703,0,313
1648016021709,8715,Merchant Corner,200,OK,Thread Group 1-154,text,true,,50890,128,200,200,http://corporate.ajkerdeal.com/,1711,0,282
1648016021554,8875,Merchant Corner,200,OK,Thread Group 1-128,text,true,,50890,128,200,200,http://corporate.ajkerdeal.com/,1217,0,319
1648016021190,9312,Merchant Corner,200,OK,Thread Group 1-19,text,true,,50890,128,200,200,http://corporate.ajkerdeal.com/,1299,0,427
1648016021857,8676,Merchant Corner,200,OK,Thread Group 1-189,text,true,,50890,128,200,200,http://corporate.ajkerdeal.com/,4476,0,3524
1648016021406,9394,Merchant Corner,200,OK,Thread Group 1-94,text,true,,50890,128,200,200,http://corporate.ajkerdeal.com/,1099,0,274
1648016021184,9663,Merchant Corner,200,OK,Thread Group 1-9,text,true,,50890,128,200,200,http://corporate.ajkerdeal.com/,2991,0,432
1648016021424,9518,Merchant Corner,200,OK,Thread Group 1-99,text,true,,50890,128,200,200,http://corporate.ajkerdeal.com/,1081,0,276
1648016021170,9993,Merchant Corner,200,OK,Thread Group 1-30,text,true,,50890,128,200,200,http://corporate.ajkerdeal.com/,1321,0,448
1648016021821,9368,Merchant Corner,200,OK,Thread Group 1-182,text,true,,50890,128,200,200,http://corporate.ajkerdeal.com/,1074,0,267
1648016021490,9787,Merchant Corner,200,OK,Thread Group 1-114,text,true,,50890,128,200,200,http://corporate.ajkerdeal.com/,1062,0,276
1648016021545,9832,Merchant Corner,200,OK,Thread Group 1-126,text,true,,50890,128,200,200,http://corporate.ajkerdeal.com/,699,0,328
1648016021197,10308,Merchant Corner,200,OK,Thread Group 1-45,text,true,,50890,128,200,200,http://corporate.ajkerdeal.com/,2447,0,390
1648016021163,10391,Merchant Corner,200,OK,Thread Group 1-35,text,true,,50890,128,200,200,http://corporate.ajkerdeal.com/,2295,0,455
1648016021188,10507,Merchant Corner,200,OK,Thread Group 1-7,text,true,,50890,128,200,200,http://corporate.ajkerdeal.com/,3035,0,427
1648016021715,10008,Merchant Corner,200,OK,Thread Group 1-161,text,true,,50890,128,200,200,http://corporate.ajkerdeal.com/,2211,0,278
1648016026405,5371,Complain & Suggestion,200,OK,Thread Group 1-156,text,true,,118603,282,200,200,https://ajkerdeal.com:443/customercomplain.aspx,430,0,222
1648016026405,430,Complain & Suggestion-0,301,Moved Permanently,Thread Group 1-156,text,true,,363,139,200,200,http://ajkerdeal.com/customercomplain.aspx,430,0,222
1648016026836,4940,Complain & Suggestion-1,200,OK,Thread Group 1-156,text,true,,118240,143,200,200,https://ajkerdeal.com:443/customercomplain.aspx,2310,0,634
1648016021433,10378,Merchant Corner,200,OK,Thread Group 1-101,text,true,,50890,128,200,200,http://corporate.ajkerdeal.com/,1650,0,273
1648016021367,10988,Merchant Corner,200,OK,Thread Group 1-83,text,true,,50890,128,200,200,http://corporate.ajkerdeal.com/,2724,0,277
1648016021586,10859,Merchant Corner,200,OK,Thread Group 1-136,text,true,,50890,128,200,200,http://corporate.ajkerdeal.com/,3311,0,288
1648016021902,10567,Merchant Corner,200,OK,Thread Group 1-198,text,true,,50890,128,200,200,http://corporate.ajkerdeal.com/,4431,0,3474
1648016021372,11147,Merchant Corner,200,OK,Thread Group 1-85,text,true,,50890,128,200,200,http://corporate.ajkerdeal.com/,2023,0,287
1648016021404,11125,Merchant Corner,200,OK,Thread Group 1-93,text,true,,50890,128,200,200,http://corporate.ajkerdeal.com/,2585,0,279
1648016026444,6245,Complain & Suggestion,200,OK,Thread Group 1-41,text,true,,118603,282,200,200,https://ajkerdeal.com:443/customercomplain.aspx,391,0,183
1648016026444,391,Complain & Suggestion-0,301,Moved Permanently,Thread Group 1-41,text,true,,363,139,200,200,http://ajkerdeal.com/customercomplain.aspx,391,0,183
1648016026837,5852,Complain & Suggestion-1,200,OK,Thread Group 1-41,text,true,,118240,143,200,200,https://ajkerdeal.com:443/customercomplain.aspx,807,0,633
1648016021722,11010,Merchant Corner,200,OK,Thread Group 1-157,text,true,,50890,128,200,200,http://corporate.ajkerdeal.com/,1095,0,289
1648016021339,11715,Merchant Corner,200,OK,Thread Group 1-77,text,true,,50890,128,200,200,http://corporate.ajkerdeal.com/,2868,0,279
1648016027005,6421,Complain & Suggestion,200,OK,Thread Group 1-2,text,true,,118603,282,200,200,https://ajkerdeal.com:443/customercomplain.aspx,365,0,192
1648016027005,365,Complain & Suggestion-0,301,Moved Permanently,Thread Group 1-2,text,true,,363,139,200,200,http://ajkerdeal.com/customercomplain.aspx,365,0,192
1648016027370,6056,Complain & Suggestion-1,200,OK,Thread Group 1-2,text,true,,118240,143,200,200,https://ajkerdeal.com:443/customercomplain.aspx,752,0,565
1648016021730,11813,Merchant Corner,200,OK,Thread Group 1-164,text,true,,50890,128,200,200,http://corporate.ajkerdeal.com/,2243,0,282
1648016021851,11715,Merchant Corner,200,OK,Thread Group 1-188,text,true,,50890,128,200,200,http://corporate.ajkerdeal.com/,3046,0,384
1648016021177,12452,Merchant Corner,200,OK,Thread Group 1-16,text,true,,50890,128,200,200,http://corporate.ajkerdeal.com/,2187,0,413
1648016021287,12344,Merchant Corner,200,OK,Thread Group 1-57,text,true,,50890,128,200,200,http://corporate.ajkerdeal.com/,2748,0,301
1648016021603,12144,Merchant Corner,200,OK,Thread Group 1-140,text,true,,50890,128,200,200,http://corporate.ajkerdeal.com/,4637,0,3572
1648016021380,12472,Merchant Corner,200,OK,Thread Group 1-87,text,true,,50890,128,200,200,http://corporate.ajkerdeal.com/,2000,0,280
1648016021891,11972,Merchant Corner,200,OK,Thread Group 1-196,text,true,,50890,128,200,200,http://corporate.ajkerdeal.com/,4285,0,3486
1648016021303,12798,Merchant Corner,200,OK,Thread Group 1-67,text,true,,50890,128,200,200,http://corporate.ajkerdeal.com/,2482,0,315
1648016021304,12895,Merchant Corner,200,OK,Thread Group 1-66,text,true,,50890,128,200,200,http://corporate.ajkerdeal.com/,2356,0,283
1648016027142,7094,Complain & Suggestion,200,OK,Thread Group 1-177,text,true,,118603,282,200,200,https://ajkerdeal.com:443/customercomplain.aspx,367,0,193
1648016027142,367,Complain & Suggestion-0,301,Moved Permanently,Thread Group 1-177,text,true,,363,139,200,200,http://ajkerdeal.com/customercomplain.aspx,367,0,193
1648016027510,6726,Complain & Suggestion-1,200,OK,Thread Group 1-177,text,true,,118240,143,200,200,https://ajkerdeal.com:443/customercomplain.aspx,755,0,576
1648016021343,12991,Merchant Corner,200,OK,Thread Group 1-78,text,true,,50890,128,200,200,http://corporate.ajkerdeal.com/,2817,0,275
1648016021161,13176,Merchant Corner,200,OK,Thread Group 1-23,text,true,,50890,128,200,200,http://corporate.ajkerdeal.com/,3124,0,429
1648016021486,12871,Merchant Corner,200,OK,Thread Group 1-113,text,true,,50890,128,200,200,http://corporate.ajkerdeal.com/,2205,0,279
1648016021362,13116,Merchant Corner,200,OK,Thread Group 1-82,text,true,,50890,128,200,200,http://corporate.ajkerdeal.com/,2751,0,278
1648016021279,13267,Merchant Corner,200,OK,Thread Group 1-55,text,true,,50890,128,200,200,http://corporate.ajkerdeal.com/,2788,0,308
1648016021179,13607,Merchant Corner,200,OK,Thread Group 1-36,text,true,,50890,128,200,200,http://corporate.ajkerdeal.com/,1311,0,409
1648016021911,12886,Merchant Corner,200,OK,Thread Group 1-200,text,true,,50890,128,200,200,http://corporate.ajkerdeal.com/,4422,0,3469
1648016021567,13322,Merchant Corner,200,OK,Thread Group 1-131,text,true,,50890,128,200,200,http://corporate.ajkerdeal.com/,5159,0,306
1648016021807,13098,Merchant Corner,200,OK,Thread Group 1-179,text,true,,50890,128,200,200,http://corporate.ajkerdeal.com/,2416,0,268
1648016021531,13465,Merchant Corner,200,OK,Thread Group 1-123,text,true,,50890,128,200,200,http://corporate.ajkerdeal.com/,5194,0,343
1648016021290,13857,Merchant Corner,200,OK,Thread Group 1-61,text,true,,50890,128,200,200,http://corporate.ajkerdeal.com/,2760,0,297
1648016021721,13454,Merchant Corner,200,OK,Thread Group 1-162,text,true,,50890,128,200,200,http://corporate.ajkerdeal.com/,2503,0,290
1648016021876,13439,Merchant Corner,200,OK,Thread Group 1-193,text,true,,50890,128,200,200,http://corporate.ajkerdeal.com/,4324,0,3505
1648016021582,13915,Merchant Corner,200,OK,Thread Group 1-135,text,true,,50890,128,200,200,http://corporate.ajkerdeal.com/,654,0,291
1648016021481,14069,Merchant Corner,200,OK,Thread Group 1-112,text,true,,50890,128,200,200,http://corporate.ajkerdeal.com/,1086,0,285
1648016021322,14271,Merchant Corner,200,OK,Thread Group 1-73,text,true,,50890,128,200,200,http://corporate.ajkerdeal.com/,2902,0,296
1648016021163,14741,Merchant Corner,200,OK,Thread Group 1-27,text,true,,50890,128,200,200,http://corporate.ajkerdeal.com/,3061,0,454
1648016021181,14730,Merchant Corner,200,OK,Thread Group 1-29,text,true,,50890,128,200,200,http://corporate.ajkerdeal.com/,2855,0,407
1648016027787,8499,Complain & Suggestion,200,OK,Thread Group 1-38,text,true,,118603,282,200,200,https://ajkerdeal.com:443/customercomplain.aspx,819,0,179
1648016027787,819,Complain & Suggestion-0,301,Moved Permanently,Thread Group 1-38,text,true,,363,139,200,200,http://ajkerdeal.com/customercomplain.aspx,819,0,179
1648016028608,7678,Complain & Suggestion-1,200,OK,Thread Group 1-38,text,true,,118240,143,200,200,https://ajkerdeal.com:443/customercomplain.aspx,839,0,665
1648016029408,6902,Complain & Suggestion,200,OK,Thread Group 1-155,text,true,,118603,282,200,200,https://ajkerdeal.com:443/customercomplain.aspx,860,0,192
1648016029408,860,Complain & Suggestion-0,301,Moved Permanently,Thread Group 1-155,text,true,,363,139,200,200,http://ajkerdeal.com/customercomplain.aspx,860,0,192
1648016030269,6041,Complain & Suggestion-1,200,OK,Thread Group 1-155,text,true,,118240,143,200,200,https://ajkerdeal.com:443/customercomplain.aspx,1198,0,565
1648016021265,15080,Merchant Corner,200,OK,Thread Group 1-50,text,true,,50890,128,200,200,http://corporate.ajkerdeal.com/,2786,0,322
1648016021389,15159,Merchant Corner,200,OK,Thread Group 1-89,text,true,,50890,128,200,200,http://corporate.ajkerdeal.com/,2636,0,271
1648016021825,14843,Merchant Corner,200,OK,Thread Group 1-183,text,true,,50890,128,200,200,http://corporate.ajkerdeal.com/,1070,0,268
1648016027097,9817,Complain & Suggestion,200,OK,Thread Group 1-10,text,true,,118603,282,200,200,https://ajkerdeal.com:443/customercomplain.aspx,406,0,216
1648016027097,406,Complain & Suggestion-0,301,Moved Permanently,Thread Group 1-10,text,true,,363,139,200,200,http://ajkerdeal.com/customercomplain.aspx,406,0,216
1648016027504,9410,Complain & Suggestion-1,200,OK,Thread Group 1-10,text,true,,118240,143,200,200,https://ajkerdeal.com:443/customercomplain.aspx,747,0,558
1648016021319,15672,Merchant Corner,200,OK,Thread Group 1-71,text,true,,50890,128,200,200,http://corporate.ajkerdeal.com/,2419,0,299
1648016021886,15124,Merchant Corner,200,OK,Thread Group 1-195,text,true,,50890,128,200,200,http://corporate.ajkerdeal.com/,4447,0,3493
1648016024768,12241,Complain & Suggestion,200,OK,Thread Group 1-58,text,true,,118603,282,200,200,https://ajkerdeal.com:443/customercomplain.aspx,1524,0,1200
1648016024768,1524,Complain & Suggestion-0,301,Moved Permanently,Thread Group 1-58,text,true,,363,139,200,200,http://ajkerdeal.com/customercomplain.aspx,1524,0,1200
1648016026309,10700,Complain & Suggestion-1,200,OK,Thread Group 1-58,text,true,,118240,143,200,200,https://ajkerdeal.com:443/customercomplain.aspx,4335,0,2017
1648016021284,15753,Merchant Corner,200,OK,Thread Group 1-56,text,true,,50890,128,200,200,http://corporate.ajkerdeal.com/,2751,0,304
1648016021591,15457,Merchant Corner,200,OK,Thread Group 1-137,text,true,,50890,128,200,200,http://corporate.ajkerdeal.com/,4649,0,3584
1648016021176,16152,Merchant Corner,200,OK,Thread Group 1-14,text,true,,50890,128,200,200,http://corporate.ajkerdeal.com/,3062,0,442
1648016022801,14592,Complain & Suggestion,200,OK,Thread Group 1-127,text,true,,118603,282,200,200,https://ajkerdeal.com:443/customercomplain.aspx,386,0,196
1648016022801,386,Complain & Suggestion-0,301,Moved Permanently,Thread Group 1-127,text,true,,363,139,200,200,http://ajkerdeal.com/customercomplain.aspx,386,0,196
1648016023191,14202,Complain & Suggestion-1,200,OK,Thread Group 1-127,text,true,,118240,143,200,200,https://ajkerdeal.com:443/customercomplain.aspx,5169,0,4064
1648016021443,16014,Merchant Corner,200,OK,Thread Group 1-103,text,true,,50890,128,200,200,http://corporate.ajkerdeal.com/,1077,0,275
1648016021761,15696,Merchant Corner,200,OK,Thread Group 1-170,text,true,,50890,128,200,200,http://corporate.ajkerdeal.com/,2524,0,288
1648016021181,16276,Merchant Corner,200,OK,Thread Group 1-17,text,true,,50890,128,200,200,http://corporate.ajkerdeal.com/,3042,0,435
1648016021740,15754,Merchant Corner,200,OK,Thread Group 1-158,text,true,,50890,128,200,200,http://corporate.ajkerdeal.com/,1077,0,272
1648016021785,15774,Merchant Corner,200,OK,Thread Group 1-175,text,true,,50890,128,200,200,http://corporate.ajkerdeal.com/,1095,0,287
1648016021790,15861,Merchant Corner,200,OK,Thread Group 1-176,text,true,,50890,128,200,200,http://corporate.ajkerdeal.com/,1090,0,285
1648016021898,15932,Merchant Corner,200,OK,Thread Group 1-197,text,true,,50890,128,200,200,http://corporate.ajkerdeal.com/,4417,0,3480
1648016021191,16710,Merchant Corner,200,OK,Thread Group 1-12,text,true,,50890,128,200,200,http://corporate.ajkerdeal.com/,1300,0,425
1648016021184,16720,Merchant Corner,200,OK,Thread Group 1-44,text,true,,50890,128,200,200,http://corporate.ajkerdeal.com/,2851,0,403
1648016021376,16742,Merchant Corner,200,OK,Thread Group 1-86,text,true,,50890,128,200,200,http://corporate.ajkerdeal.com/,2315,0,283
1648016026947,11171,Complain & Suggestion,200,OK,Thread Group 1-49,text,true,,118603,282,200,200,https://ajkerdeal.com:443/customercomplain.aspx,388,0,213
1648016026947,388,Complain & Suggestion-0,301,Moved Permanently,Thread Group 1-49,text,true,,363,139,200,200,http://ajkerdeal.com/customercomplain.aspx,388,0,213
1648016027336,10782,Complain & Suggestion-1,200,OK,Thread Group 1-49,text,true,,118240,143,200,200,https://ajkerdeal.com:443/customercomplain.aspx,2413,0,1011
1648016026449,11717,Complain & Suggestion,200,OK,Thread Group 1-104,text,true,,118603,282,200,200,https://ajkerdeal.com:443/customercomplain.aspx,411,0,224
1648016026449,411,Complain & Suggestion-0,301,Moved Permanently,Thread Group 1-104,text,true,,363,139,200,200,http://ajkerdeal.com/customercomplain.aspx,411,0,224
1648016026862,11304,Complain & Suggestion-1,200,OK,Thread Group 1-104,text,true,,118240,143,200,200,https://ajkerdeal.com:443/customercomplain.aspx,2011,0,609
1648016021352,17064,Merchant Corner,200,OK,Thread Group 1-80,text,true,,50890,128,200,200,http://corporate.ajkerdeal.com/,2793,0,280
1648016021561,16875,Merchant Corner,200,OK,Thread Group 1-130,text,true,,50890,128,200,200,http://corporate.ajkerdeal.com/,5164,0,313
1648016021162,17334,Merchant Corner,200,OK,Thread Group 1-28,text,true,,50890,128,200,200,http://corporate.ajkerdeal.com/,1328,0,454
1648016021476,17349,Merchant Corner,200,OK,Thread Group 1-111,text,true,,50890,128,200,200,http://corporate.ajkerdeal.com/,2497,0,290
1648016021422,17458,Merchant Corner,200,OK,Thread Group 1-98,text,true,,50890,128,200,200,http://corporate.ajkerdeal.com/,2504,0,282
1648016021330,17553,Merchant Corner,200,OK,Thread Group 1-75,text,true,,50890,128,200,200,http://corporate.ajkerdeal.com/,2894,0,288
1648016021157,17758,Merchant Corner,200,OK,Thread Group 1-4,text,true,,50890,128,200,200,http://corporate.ajkerdeal.com/,2192,0,431
1648016021456,17659,Merchant Corner,200,OK,Thread Group 1-106,text,true,,50890,128,200,200,http://corporate.ajkerdeal.com/,1095,0,306
1648016021160,18028,Merchant Corner,200,OK,Thread Group 1-21,text,true,,50890,128,200,200,http://corporate.ajkerdeal.com/,3047,0,457
1648016021579,17619,Merchant Corner,200,OK,Thread Group 1-134,text,true,,50890,128,200,200,http://corporate.ajkerdeal.com/,1176,0,294
1648016021811,17608,Merchant Corner,200,OK,Thread Group 1-180,text,true,,50890,128,200,200,http://corporate.ajkerdeal.com/,2413,0,269
1648016021460,18002,Merchant Corner,200,OK,Thread Group 1-107,text,true,,50890,128,200,200,http://corporate.ajkerdeal.com/,2513,0,302
1648016025197,14425,Complain & Suggestion,200,OK,Thread Group 1-100,text,true,,118603,282,200,200,https://ajkerdeal.com:443/customercomplain.aspx,715,0,420
1648016025197,715,Complain & Suggestion-0,301,Moved Permanently,Thread Group 1-100,text,true,,363,139,200,200,http://ajkerdeal.com/customercomplain.aspx,715,0,420
1648016025914,13708,Complain & Suggestion-1,200,OK,Thread Group 1-100,text,true,,118240,143,200,200,https://ajkerdeal.com:443/customercomplain.aspx,1102,0,896
1648016021559,18373,Merchant Corner,200,OK,Thread Group 1-129,text,true,,50890,128,200,200,http://corporate.ajkerdeal.com/,5167,0,314
1648016022801,17158,Complain & Suggestion,200,OK,Thread Group 1-22,text,true,,118603,282,200,200,https://ajkerdeal.com:443/customercomplain.aspx,871,0,196
1648016022801,871,Complain & Suggestion-0,301,Moved Permanently,Thread Group 1-22,text,true,,363,139,200,200,http://ajkerdeal.com/customercomplain.aspx,871,0,196
1648016023673,16286,Complain & Suggestion-1,200,OK,Thread Group 1-22,text,true,,118240,143,200,200,https://ajkerdeal.com:443/customercomplain.aspx,4695,0,3899
1648016021158,18805,Merchant Corner,200,OK,Thread Group 1-34,text,true,,50890,128,200,200,http://corporate.ajkerdeal.com/,2580,0,459
1648016021757,18221,Merchant Corner,200,OK,Thread Group 1-169,text,true,,50890,128,200,200,http://corporate.ajkerdeal.com/,1091,0,291
1648016021159,19068,Merchant Corner,200,OK,Thread Group 1-3,text,true,,50890,128,200,200,http://corporate.ajkerdeal.com/,1315,0,429
1648016021866,18383,Merchant Corner,200,OK,Thread Group 1-191,text,true,,50890,128,200,200,http://corporate.ajkerdeal.com/,3031,0,373
1648016021667,18661,Merchant Corner,200,OK,Thread Group 1-145,text,true,,50890,128,200,200,http://corporate.ajkerdeal.com/,16541,0,3544
1648016030533,9872,Complain & Suggestion,200,OK,Thread Group 1-189,text,true,,118603,282,200,200,https://ajkerdeal.com:443/customercomplain.aspx,368,0,183
1648016030533,368,Complain & Suggestion-0,301,Moved Permanently,Thread Group 1-189,text,true,,363,139,200,200,http://ajkerdeal.com/customercomplain.aspx,368,0,183
1648016030902,9503,Complain & Suggestion-1,200,OK,Thread Group 1-189,text,true,,118240,143,200,200,https://ajkerdeal.com:443/customercomplain.aspx,1776,0,1580
1648016021181,19299,Merchant Corner,200,OK,Thread Group 1-5,text,true,,50890,128,200,200,http://corporate.ajkerdeal.com/,2854,0,407
1648016027005,13987,Complain & Suggestion,200,OK,Thread Group 1-109,text,true,,118603,282,200,200,https://ajkerdeal.com:443/customercomplain.aspx,1385,0,1191
1648016027005,1385,Complain & Suggestion-0,301,Moved Permanently,Thread Group 1-109,text,true,,363,139,200,200,http://ajkerdeal.com/customercomplain.aspx,1385,0,1191
1648016028393,12599,Complain & Suggestion-1,200,OK,Thread Group 1-109,text,true,,118240,143,200,200,https://ajkerdeal.com:443/customercomplain.aspx,1878,0,1694
1648016021766,19285,Merchant Corner,200,OK,Thread Group 1-171,text,true,,50890,128,200,200,http://corporate.ajkerdeal.com/,15627,0,15334
1648016031278,9909,Complain & Suggestion,200,OK,Thread Group 1-114,text,true,,118603,282,200,200,https://ajkerdeal.com:443/customercomplain.aspx,925,0,195
1648016031278,925,Complain & Suggestion-0,301,Moved Permanently,Thread Group 1-114,text,true,,363,139,200,200,http://ajkerdeal.com/customercomplain.aspx,925,0,195
1648016032204,8983,Complain & Suggestion-1,200,OK,Thread Group 1-114,text,true,,118240,143,200,200,https://ajkerdeal.com:443/customercomplain.aspx,751,0,565
1648016021171,20049,Merchant Corner,200,OK,Thread Group 1-40,text,true,,50890,128,200,200,http://corporate.ajkerdeal.com/,1320,0,446
1648016026709,14636,Complain & Suggestion,200,OK,Thread Group 1-138,text,true,,118603,282,200,200,https://ajkerdeal.com:443/customercomplain.aspx,381,0,201
1648016026709,381,Complain & Suggestion-0,301,Moved Permanently,Thread Group 1-138,text,true,,363,139,200,200,http://ajkerdeal.com/customercomplain.aspx,381,0,201
1648016027090,14255,Complain & Suggestion-1,200,OK,Thread Group 1-138,text,true,,118240,143,200,200,https://ajkerdeal.com:443/customercomplain.aspx,2387,0,601
1648016021335,20129,Merchant Corner,200,OK,Thread Group 1-76,text,true,,50890,128,200,200,http://corporate.ajkerdeal.com/,2872,0,282
1648016021535,19929,Merchant Corner,200,OK,Thread Group 1-124,text,true,,50890,128,200,200,http://corporate.ajkerdeal.com/,5190,0,338
1648016029676,11791,Complain & Suggestion,200,OK,Thread Group 1-79,text,true,,118603,282,200,200,https://ajkerdeal.com:443/customercomplain.aspx,370,0,182
1648016029676,370,Complain & Suggestion-0,301,Moved Permanently,Thread Group 1-79,text,true,,363,139,200,200,http://ajkerdeal.com/customercomplain.aspx,370,0,182
1648016030048,11419,Complain & Suggestion-1,200,OK,Thread Group 1-79,text,true,,118240,143,200,200,https://ajkerdeal.com:443/customercomplain.aspx,731,0,544
